,Ano de Registo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Tipo de Caixa,Série,Origem
8630,2017,Diesel,Usados,8037103812,Citroën,120,89000,Monovolume,Manual,,Nacional
8631,2011,Diesel,Usados,8072336263,VW,105,256419,Carrinha,Manual,,Nacional
8632,2016,Diesel,Usados,8034663372,Mercedes-Benz,163,53580,Monovolume,Automática,Classe V,
8633,2015,Diesel,Usados,8075520151,VW,150,97500,Carrinha,Manual,,
8634,2015,Diesel,Usados,8052164402,Mercedes-Benz,136,174000,Carrinha,Automática,Classe C,
8635,2016,Diesel,Usados,8073036962,Mercedes-Benz,204,130000,SUV / TT,Automática,Classe GLC,
8636,2015,Diesel,Usados,8039437214,Mercedes-Benz,116,142000,Carrinha,Automática,Classe C,
8637,2006,Diesel,Usados,8073033272,Audi,170,96000,Utilitário,Manual,,Nacional
8638,2018,Diesel,Usados,8046968643,SEAT,95,39000,Citadino,Manual,,Nacional
8639,2012,Diesel,Usados,8003009390,Kia,90,129178,Carrinha,Manual,,Nacional
8640,2013,Diesel,Usados,8048483143,BMW,143,92552,Cabrio,Manual,Série 1,Nacional
8641,2006,Gasolina,Usados,8058460722,Mercedes-Benz,388,148000,Coupé,Automática,Classe CL,
8642,2018,Diesel,Usados,8069739296,Land Rover,150,27500,SUV / TT,Automática,,Nacional
8643,2001,Diesel,Usados,8075520069,Audi,180,218000,SUV / TT,Unknown,,
8644,2018,Diesel,Usados,8074222097,BMW,150,11818,Carrinha,Automática,Série 3,Nacional
8645,2014,Diesel,Usados,8075515322,VW,105,82000,Utilitário,Automática,,Nacional
8646,2010,Diesel,Usados,8070062091,Ford,70,146000,Citadino,Manual,,
8647,2016,Gasolina,Usados,8051863934,Ford,125,33213,SUV / TT,Manual,,Nacional
8648,2008,Diesel,Usados,8073979317,Alfa Romeo,120,130000,Utilitário,Manual,,
8649,2016,Diesel,Usados,8065109301,BMW,116,139000,Carrinha,Automática,Série 3,
8650,2018,Diesel,Usados,8040128275,Renault,125,75000,Monovolume,Manual,,Nacional
8651,2019,Diesel,Usados,8069009697,BMW,190,20564,SUV / TT,Automática,Série X,Nacional
8652,2016,Diesel,Usados,8074037998,Mercedes-Benz,258,52000,Sedan,Automática,Classe E,Nacional
8653,2007,Gasolina,Usados,8072636492,Chevrolet,60,174000,Citadino,Manual,,
8654,2009,Diesel,Usados,8075520194,BMW,177,168000,Carrinha,Manual,Série 3,Nacional
8655,2015,Diesel,Usados,8062702119,BMW,95,186000,Utilitário,Manual,Série 2,
8656,2010,Diesel,Usados,8075520182,VW,105,320000,Carrinha,Manual,,Nacional
8657,2018,Gasolina,Usados,8074222418,Opel,70,13055,Pequeno citadino,Manual,,
8658,2002,Gasolina,Usados,8075519463,SEAT,62,91155,Citadino,Manual,,Nacional
8659,2015,Diesel,Usados,8074212192,Peugeot,115,145000,Carrinha,Manual,,Importado
8660,2016,Gasolina,Usados,8043085934,Smart,71,59689,Citadino,Manual,,Nacional
8661,2017,Gasolina,Usados,8067549451,Ford,80,53700,Citadino,Manual,,Nacional
8662,2018,Diesel,Usados,8062582384,BMW,190,38000,Carrinha,Automática,Série 5,Nacional
8663,2015,Diesel,Usados,8074213184,Volvo,120,132000,Utilitário,Manual,,Importado
8664,2006,Diesel,Usados,8075519477,Suzuki,130,130000,SUV / TT,Manual,,Nacional
8665,2011,Diesel,Usados,8075518927,BMW,163,149000,Carrinha,Unknown,Série 5,
8666,2016,Diesel,Usados,8075519189,Mercedes-Benz,136,183000,Carrinha,Manual,Classe CLA,Nacional
8667,2005,Gasolina,Usados,8072259213,Renault,98,153000,Carrinha,Manual,,Nacional
8668,2015,Híbrido (Gasolina),Usados,8075516449,VW,204,105373,Utilitário,Automática,,Importado
8669,2015,Diesel,Usados,8075516424,SEAT,90,156123,Carrinha,Manual,,Importado
8670,2016,Diesel,Usados,8061068044,Citroën,150,198040,Sedan,Manual,,Nacional
8671,2017,Diesel,Usados,8075516398,VW,75,162785,Citadino,Manual,,Importado
8672,2015,Diesel,Usados,8074213823,BMW,150,93000,Sedan,Automática,Série 5,Importado
8673,2000,Diesel,Usados,8001602490,Mercedes-Benz,164,290000,SUV / TT,Unknown,Classe M,
8674,2016,Diesel,Usados,8075519803,Volvo,120,137000,Utilitário,Automática,,
8675,2011,Diesel,Usados,8075518040,Porsche,245,235000,SUV / TT,Automática,,
8676,2016,Gasolina,Usados,8067192606,Porsche,420,13000,Coupé,Automática,911 (Todos),Nacional
8677,2016,Diesel,Usados,8074212448,Nissan,115,147000,SUV / TT,Manual,,Importado
8678,2011,Diesel,Usados,8075519595,BMW,163,149000,Carrinha,Unknown,Série 5,
8679,2019,Diesel,Usados,8044159460,Mercedes-Benz,116,25000,Utilitário,Automática,Classe A,Nacional
8680,2016,Gasolina,Usados,8074214496,Peugeot,70,50700,Pequeno citadino,Manual,,Nacional
8681,2015,Diesel,Usados,8071795639,Mercedes-Benz,109,47000,Utilitário,Automática,Classe CLA,
8682,2013,Diesel,Usados,8069239872,MINI,116,147000,Carrinha,Manual,,Importado
8683,2016,Gasolina,Usados,8059198137,Peugeot,82,40320,Citadino,Manual,,Importado
8684,2014,Diesel,Usados,8047480440,Citroën,100,69478,Utilitário,Manual,,Importado
8685,2016,Gasolina,Usados,8073023965,Hyundai,132,49669,SUV / TT,Manual,,Importado
8686,2015,Diesel,Usados,8075519528,Peugeot,120,139455,Utilitário,Unknown,,
8687,2015,Diesel,Usados,8075519618,BMW,143,157399,Sedan,Automática,Série 3,Nacional
8688,2019,Diesel,Usados,8074264393,Jaguar,150,11441,SUV / TT,Manual,,Nacional
8689,2011,Diesel,Usados,8069941526,VW,105,182000,Utilitário,Manual,,
8690,2015,Diesel,Usados,8070322694,VW,105,180976,Monovolume,Automática,,Importado
8691,2016,Diesel,Usados,8053054594,Fiat,95,148000,Pequeno citadino,Manual,,
8692,2015,Diesel,Usados,8070216425,Renault,90,108000,SUV / TT,Manual,,Nacional
8693,2007,Diesel,Usados,8071707934,Ford,110,312000,Carrinha,Manual,,Nacional
8694,2018,Diesel,Usados,8042623245,Peugeot,120,51000,Carrinha,Manual,,Nacional
8695,2012,Diesel,Usados,8074192245,BMW,184,134000,Carrinha,Automática,Série 5,
8696,2007,Diesel,Usados,8071702564,Mazda,143,251000,Monovolume,Manual,,Nacional
8697,2012,Diesel,Usados,8061010340,Opel,90,195000,Utilitário,Manual,,Nacional
8698,2013,Diesel,Usados,8072911691,VW,110,197000,Monovolume,Manual,,Nacional
8699,1995,Gasolina,Usados,8070343237,Jaguar,245,103278,Sedan,Automática,,Importado
8700,2015,Diesel,Usados,8073878879,Mercedes-Benz,170,209455,Carrinha,Manual,Classe C,Importado
8701,2014,Gasolina,Usados,8074195333,Opel,80,72000,Citadino,Manual,,
8702,2016,Diesel,Usados,8075518878,VW,120,53800,Carrinha,Manual,,Nacional
8703,2004,Gasolina,Usados,8054733984,Ford,75,180000,Carrinha,Manual,,Nacional
8704,2015,Diesel,Usados,8041893090,Peugeot,68,52299,SUV / TT,Manual,,Nacional
8705,2014,Gasolina,Usados,8062676019,Peugeot,200,119932,Coupé,Manual,,Importado
8706,2014,Diesel,Usados,8070216307,Renault,90,153000,SUV / TT,Manual,,Importado
8707,2010,Diesel,Usados,8054868405,Volvo,110,148000,Carrinha,Manual,,
8708,2015,Diesel,Usados,8024935494,Ford,120,84800,Carrinha,Manual,,Nacional
8709,2019,Gasolina,Usados,8074220524,Renault,90,251,SUV / TT,Manual,,Nacional
8710,2014,Diesel,Usados,8070321074,Renault,90,101999,Citadino,Manual,,Importado
8711,2014,Gasolina,Usados,8073878225,Nissan,80,58000,Utilitário,Manual,,Nacional
8712,2015,Gasolina,Usados,8062988025,Nissan,80,112000,Citadino,Manual,,
8713,2012,Diesel,Usados,8055009895,Audi,105,166000,Utilitário,Manual,,
8714,2004,Diesel,Usados,8045775421,VW,130,360000,Sedan,Manual,,Nacional
8715,2007,Diesel,Usados,8070892572,Opel,110,249000,Carrinha,Manual,,
8716,2012,Gasolina,Usados,8071704732,Toyota,70,111000,Citadino,Manual,,
8717,2016,Diesel,Usados,8075518464,BMW,150,51003,Carrinha,Manual,Série 3,Nacional
8718,2014,Diesel,Usados,8063214259,Mercedes-Benz,170,168409,Carrinha,Manual,Classe C,Importado
8719,1995,Gasolina,Usados,8075518654,Ferrari,442,66786,Coupé,Manual,,Importado
8720,2017,Diesel,Usados,8074222806,Ford,120,111097,Carrinha,Manual,,Nacional
8721,2015,Diesel,Usados,8068962746,Dacia,90,130000,Utilitário,Manual,,
8722,2013,Gasolina,Usados,8075511206,Toyota,200,55000,Coupé,Manual,,
8723,2017,Diesel,Usados,8073036609,Renault,110,83752,SUV / TT,Manual,,Nacional
8724,2015,Diesel,Usados,8073036607,Mercedes-Benz,88,118130,Carrinha,Manual,,Nacional
8725,2015,Diesel,Usados,8072260213,BMW,143,170205,Sedan,Automática,Série 3,Importado
8726,2014,Diesel,Usados,8073036627,Opel,95,108425,Citadino,Manual,,Nacional
8727,2015,Diesel,Usados,8075518459,Mercedes-Benz,136,84835,Carrinha,Automática,Classe C,Nacional
8728,2015,Diesel,Usados,8058458823,SEAT,75,113600,Citadino,Manual,,Nacional
8729,2015,Diesel,Usados,8073036611,Audi,136,45089,Sedan,Manual,,Nacional
8730,2017,Diesel,Usados,8073036570,Fiat,95,72380,SUV / TT,Manual,,Nacional
8731,2015,Diesel,Usados,8067080302,Alfa Romeo,120,92517,Utilitário,Manual,,Nacional
8732,2012,Híbrido (Diesel),Usados,8074220639,Peugeot,200,151000,SUV / TT,Unknown,,
8733,2015,Diesel,Usados,8074220536,Nissan,110,65000,SUV / TT,Unknown,,
8734,2010,Gasolina,Usados,8072762689,BMW,122,41300,Utilitário,Automática,Série 1,Nacional
8735,2016,Gasolina,Usados,8038812590,Peugeot,82,22702,Citadino,Manual,,
8736,2016,Diesel,Usados,8073036614,Peugeot,100,90554,Utilitário,Manual,,Nacional
8737,2017,Gasolina,Usados,8067276522,Renault,70,38800,Pequeno citadino,Manual,,Nacional
8738,2016,Diesel,Usados,8073036631,Peugeot,99,87278,Utilitário,Manual,,Nacional
8739,2018,Gasolina,Usados,8073036564,Renault,89,43942,SUV / TT,Manual,,Nacional
8740,2008,Diesel,Usados,8075518130,Mercedes-Benz,170,185520,Carrinha,Manual,Classe C,
8741,2017,Diesel,Usados,8073036621,Renault,90,60687,SUV / TT,Manual,,Nacional
8742,2014,Diesel,Usados,8073036571,VW,139,107651,Monovolume,Manual,,Nacional
8743,2017,Diesel,Usados,8073036568,Renault,89,70540,SUV / TT,Manual,,Nacional
8744,2009,Diesel,Usados,8070569224,Mercedes-Benz,231,189000,Coupé,Automática,Classe E,Nacional
8745,2018,Gasolina,Usados,8073036612,Opel,104,9014,Utilitário,Manual,,Nacional
8746,2018,Diesel,Usados,8073036569,Hyundai,74,24166,Citadino,Manual,,Nacional
8747,2017,Diesel,Usados,8059513465,Ford,120,57360,Carrinha,Manual,,
8748,2017,Diesel,Usados,8073036608,Peugeot,99,56241,Utilitário,Manual,,Nacional
8749,2016,Diesel,Usados,8073036622,VW,110,98938,Utilitário,Manual,,Nacional
8750,2016,Diesel,Usados,8073036644,Peugeot,100,86093,Utilitário,Manual,,Nacional
8751,2017,Gasolina,Usados,8061438534,Renault,90,55000,Citadino,Manual,,Nacional
8752,2019,Gasolina,Usados,8074220531,Porsche,450,11000,Coupé,Automática,911 (Todos),Importado
8753,2010,Diesel,Usados,8073876127,Opel,95,195000,Utilitário,Manual,,
8754,2016,Diesel,Usados,8073036468,Audi,110,119242,Utilitário,Manual,,Nacional
8755,2018,Diesel,Usados,8073036547,Renault,89,86628,SUV / TT,Manual,,Nacional
8756,2018,Gasolina,Usados,8073036367,Renault,89,29367,Citadino,Manual,,Nacional
8757,2018,Gasolina,Usados,8073036483,SEAT,74,31032,Pequeno citadino,Manual,,Nacional
8758,2017,Gasolina,Usados,8073036480,Fiat,69,72636,Pequeno citadino,Manual,,Nacional
8759,2017,Gasolina,Usados,8073036463,VW,59,74113,Pequeno citadino,Manual,,Nacional
8760,2016,Diesel,Usados,8073036489,Kia,74,94667,Citadino,Manual,,Nacional
8761,2017,Gasolina,Usados,8073036481,VW,110,65432,Utilitário,Manual,,Nacional
8762,2018,Diesel,Usados,8073036545,Peugeot,99,81935,Utilitário,Manual,,Nacional
8763,2018,Diesel,Usados,8073036474,SEAT,95,44248,SUV / TT,Manual,,Nacional
8764,2018,Gasolina,Usados,8073036366,Fiat,139,60307,SUV / TT,Manual,,Nacional
8765,2016,Diesel,Usados,8073036550,Audi,110,118493,Utilitário,Manual,,Nacional
8766,2014,Diesel,Usados,8073036558,VW,139,141801,Monovolume,Manual,,Nacional
8767,2015,Diesel,Usados,8071111591,BMW,150,155632,Utilitário,Manual,Série 1,Importado
8768,2017,Diesel,Usados,8073036314,Peugeot,119,69372,Utilitário,Manual,,Nacional
8769,2017,Gasolina,Usados,8073036560,Fiat,69,61460,Pequeno citadino,Manual,,Nacional
8770,2017,Gasolina,Usados,8073036477,Renault,89,53723,Citadino,Manual,,Nacional
8771,2016,Diesel,Usados,8073036553,Volvo,119,97438,Utilitário,Manual,,Nacional
8772,2019,Gasolina,Usados,8073036476,SEAT,95,7934,Pequeno citadino,Manual,,Nacional
8773,2017,Gasolina,Usados,8073036466,Renault,89,56292,SUV / TT,Manual,,Nacional
8774,2019,Gasolina,Usados,8073036486,Citroën,81,9673,Citadino,Manual,,Nacional
8775,2017,Gasolina,Usados,8073036551,Fiat,69,71647,Pequeno citadino,Manual,,Nacional
8776,2017,Diesel,Usados,8073036467,SEAT,149,86587,Monovolume,Manual,,Nacional
8777,2018,Diesel,Usados,8073036563,Fiat,95,41254,Carrinha,Manual,,Nacional
8778,2017,Diesel,Usados,8073036544,Skoda,89,61931,Sedan,Manual,,Nacional
8779,2018,Gasolina,Usados,8073036372,Renault,90,55134,SUV / TT,Manual,,Nacional
8780,2018,Diesel,Usados,8073036562,Opel,134,60808,Monovolume,Manual,,Nacional
8781,2017,Diesel,Usados,8073036488,Peugeot,119,86937,Utilitário,Manual,,Nacional
8782,2018,Diesel,Usados,8073036559,Opel,134,46080,Monovolume,Manual,,Nacional
8783,2017,Diesel,Usados,8073036319,Peugeot,74,57730,Citadino,Manual,,Nacional
8784,2017,Diesel,Usados,8073036067,Opel,95,70781,Citadino,Manual,,Nacional
8785,2017,Gasolina,Usados,8073036358,VW,110,52694,Utilitário,Manual,,Nacional
8786,2019,Diesel,Usados,8073036380,BMW,115,11534,SUV / TT,Automática,Série X,Nacional
8787,2017,Gasolina,Usados,8073036049,VW,74,51874,Citadino,Manual,,Nacional
8788,2018,Gasolina,Usados,8073036189,Fiat,139,53281,SUV / TT,Manual,,Nacional
8789,2017,Gasolina,Usados,8073036073,SEAT,74,65474,Pequeno citadino,Manual,,Nacional
8790,2018,Gasolina,Usados,8073036196,Renault,89,47620,Citadino,Manual,,Nacional
8791,2018,Gasolina,Usados,8073036075,Ford,125,54359,Utilitário,Manual,,Nacional
8792,2017,Diesel,Usados,8073036368,Citroën,99,64024,Utilitário,Manual,,Nacional
8793,2018,Gasolina,Usados,8073036322,Peugeot,69,25803,Pequeno citadino,Automática,,Nacional
8794,2019,Gasolina,Usados,8073036311,Nissan,100,3498,Citadino,Manual,,Nacional
8795,2017,Diesel,Usados,8073036072,Citroën,99,44111,Utilitário,Manual,,Nacional
8796,2018,Diesel,Usados,8073036360,Dacia,90,29960,Utilitário,Manual,,Nacional
8797,2017,Diesel,Usados,8073036068,VW,115,78941,Utilitário,Manual,,Nacional
8798,2017,Diesel,Usados,8073036357,Volvo,119,41279,Utilitário,Manual,,Nacional
8799,2018,Diesel,Usados,8073036461,Jeep,120,46057,SUV / TT,Automática,,Nacional
8800,2017,Gasolina,Usados,8073036365,Fiat,69,65658,Pequeno citadino,Manual,,Nacional
8801,2018,Gasolina,Usados,8073036213,Renault,89,47463,SUV / TT,Manual,,Nacional
8802,2017,Gasolina,Usados,8073036462,Renault,89,87559,Citadino,Manual,,Nacional
8803,2017,Gasolina,Usados,8073036458,VW,110,83716,Utilitário,Manual,,Nacional
8804,2017,Diesel,Usados,8073036363,BMW,115,48053,SUV / TT,Manual,Série X,Nacional
8805,2018,Diesel,Usados,8073036186,Citroën,74,43487,Citadino,Manual,,Nacional
8806,2018,Gasolina,Usados,8073036321,Peugeot,69,24578,Pequeno citadino,Automática,,Nacional
8807,2015,Diesel,Usados,8073036197,SEAT,110,100562,Carrinha,Manual,,Nacional
8808,2019,Diesel,Usados,8073036333,Peugeot,130,5348,SUV / TT,Manual,,Nacional
8809,2019,Gasolina,Usados,8073036182,Fiat,69,12433,Pequeno citadino,Manual,,Nacional
8810,2019,Gasolina,Usados,8073036183,Citroën,81,23881,Citadino,Manual,,Nacional
8811,2019,Gasolina,Usados,8073036193,Nissan,100,3257,Citadino,Manual,,Nacional
8812,2019,Gasolina,Usados,8073036316,SEAT,95,8535,SUV / TT,Manual,,Nacional
8813,2018,Diesel,Usados,8073036051,Renault,110,39388,SUV / TT,Manual,,Nacional
8814,2017,Diesel,Usados,8075517091,Toyota,90,78000,Utilitário,Manual,,Nacional
8815,2015,Diesel,Usados,8075517633,Mercedes-Benz,109,154000,Utilitário,Manual,Classe A,
8816,2013,Diesel,Usados,8069139434,Renault,95,160000,Carrinha,Manual,,
8817,2018,Gasolina,Usados,8068829816,VW,115,17190,Utilitário,Manual,,
8818,2017,Diesel,Usados,8065140520,Nissan,110,22626,SUV / TT,Manual,,Nacional
8819,2016,Diesel,Usados,8075517539,Mercedes-Benz,194,65207,Sedan,Automática,Classe E,Nacional
8820,2009,Gasolina,Usados,8075517763,Aston Martin,517,74704,Coupé,Manual,,Nacional
8821,2011,Diesel,Usados,8057665677,Peugeot,90,154500,Citadino,Manual,,Importado
8822,2012,Diesel,Usados,8074216679,Opel,90,115000,Carrinha,Unknown,,
8823,2015,Gasolina,Usados,8061629193,Renault,90,68000,Citadino,Manual,,
8824,2015,Eléctrico,Usados,8065869967,BMW,170,56000,Citadino,Unknown,Série i,Nacional
8825,2003,Diesel,Usados,8067561267,Mercedes-Benz,231,205075,Carrinha,Automática,Classe C,Nacional
8826,2016,Diesel,Usados,8069288336,VW,184,139856,Utilitário,Manual,,
8827,2019,Gasolina,Usados,8074081238,Renault,90,20573,Citadino,Manual,,Nacional
8828,2014,Diesel,Usados,8066085090,Peugeot,70,139674,Citadino,Manual,,Nacional
8829,2018,Gasolina,Usados,8074081246,Renault,90,24853,Citadino,Manual,,Nacional
8830,2019,Diesel,Usados,8074081287,Renault,150,3076,SUV / TT,Automática,,Nacional
8831,2018,Gasolina,Usados,8074081260,Renault,90,25292,SUV / TT,Manual,,Nacional
8832,2016,Diesel,Usados,8059740893,Renault,110,157264,Carrinha,Manual,,
8833,2015,Híbrido (Gasolina),Usados,8075385187,VW,204,119000,Citadino,Unknown,,
8834,2019,Gasolina,Usados,8074081271,Renault,90,20450,SUV / TT,Manual,,Nacional
8835,2019,Gasolina,Usados,8074081171,Renault,90,6120,Carrinha,Manual,,Nacional
8836,2019,Gasolina,Usados,8075384538,Nissan,140,3816,SUV / TT,Manual,,Nacional
8837,2011,Diesel,Usados,8075384823,VW,105,202000,Carrinha,Manual,,Nacional
8838,2018,Diesel,Usados,8075384547,Hyundai,75,39303,Citadino,Manual,,Nacional
8839,2018,Diesel,Usados,8074081275,Renault,110,45401,Sedan,Manual,,Nacional
8840,2019,Gasolina,Usados,8074081252,Renault,90,17638,Citadino,Manual,,Nacional
8841,2007,Diesel,Usados,8069332426,Opel,90,197774,Coupé,Manual,,Nacional
8842,2019,Diesel,Usados,8066160316,Renault,110,31000,Carrinha,Unknown,,Nacional
8843,2019,Gasolina,Usados,8074081224,Renault,90,18377,Citadino,Manual,,Nacional
8844,2016,Híbrido (Gasolina),Usados,8072875103,Volvo,390,94000,SUV / TT,Automática,,
8845,2013,Diesel,Usados,8047173256,Renault,130,134995,Coupé,Manual,,
8846,2019,Eléctrico,Usados,8075385361,Nissan,150,12000,Utilitário,Unknown,,
8847,2019,Diesel,Usados,8074081231,Renault,90,19143,Carrinha,Manual,,Nacional
8848,2019,Gasolina,Usados,8074081214,Renault,90,19196,SUV / TT,Manual,,Nacional
8849,2019,Gasolina,Usados,8074081256,Renault,140,20274,Utilitário,Manual,,Nacional
8850,2019,Diesel,Usados,8066160068,Renault,115,23000,Carrinha,Unknown,,Nacional
8851,2015,Diesel,Usados,8068132236,Peugeot,120,122300,Carrinha,Manual,,Importado
8852,2014,Diesel,Usados,8075384470,Citroën,120,171000,Monovolume,Automática,,
8853,2014,Diesel,Usados,8047444384,Volvo,190,130324,Utilitário,Manual,,
8854,2013,Diesel,Usados,8067556268,BMW,184,86800,Carrinha,Manual,Série 3,
8855,2017,Gasolina,Usados,8069333840,Fiat,70,42111,Cabrio,Manual,,Nacional
8856,2019,Diesel,Usados,8066159887,Renault,115,15000,Carrinha,Manual,,Nacional
8857,2011,Diesel,Usados,8072715805,Audi,105,145000,Citadino,Unknown,,
8858,2005,Diesel,Usados,8038055998,Renault,150,175000,Carrinha,Automática,,Nacional
8859,2019,Diesel,Usados,8069362453,Peugeot,99,19688,Citadino,Manual,,Nacional
8860,2019,Diesel,Usados,8070818687,Audi,190,4238,SUV / TT,Automática,,Nacional
8861,2003,Diesel,Usados,8006468360,Renault,120,187000,Carrinha,Manual,,Nacional
8862,2005,Diesel,Usados,8057283089,Audi,105,347000,Utilitário,Manual,,Importado
8863,2019,Gasolina,Usados,8072270365,Nissan,100,2500,Citadino,Automática,,Nacional
8864,2004,Diesel,Usados,8056719143,Renault,120,249000,Carrinha,Manual,,Importado
8865,2015,Diesel,Usados,8072878430,Peugeot,120,133000,Carrinha,Manual,,Importado
8866,2018,Diesel,Usados,8069362528,Toyota,90,17900,Utilitário,Manual,,Nacional
8867,2008,Diesel,Usados,8009940360,Opel,90,225000,Utilitário,Manual,,Nacional
8868,2018,Diesel,Usados,8070818593,Nissan,110,22563,SUV / TT,Manual,,Nacional
8869,2000,Diesel,Usados,8071553623,Mercedes-Benz,102,299000,Carrinha,Manual,Classe C,Importado
8870,2010,Diesel,Usados,8067434478,Opel,95,201000,Monovolume,Manual,,
8871,2003,Diesel,Usados,8039781010,Citroën,90,225997,Carrinha,Manual,,Nacional
8872,2019,Diesel,Usados,8069362483,Peugeot,100,21965,Utilitário,Manual,,Nacional
8873,2008,Diesel,Usados,8072716207,Peugeot,110,188000,Carrinha,Unknown,,
8874,1997,Diesel,Usados,8058910041,BMW,143,260000,Sedan,Manual,Série 5,Nacional
8875,2010,Diesel,Usados,8069009029,Renault,90,210000,Carrinha,Manual,,Nacional
8876,2019,Gasolina,Usados,8072270343,Nissan,140,5000,SUV / TT,Manual,,Nacional
8877,2009,Diesel,Usados,8072715956,Toyota,136,150000,Carrinha,Unknown,,
8878,2019,Diesel,Usados,8070818629,Peugeot,130,27000,SUV / TT,Manual,,Nacional
8879,2014,Diesel,Usados,8059743304,BMW,116,125674,Utilitário,Manual,Série 1,
8880,2015,Diesel,Usados,8075386544,Nissan,110,116000,SUV / TT,Unknown,,
8881,2010,Diesel,Usados,8072716080,Opel,110,189000,Carrinha,Unknown,,
8882,2018,Diesel,Usados,8072946602,VW,115,68500,Carrinha,Manual,,Nacional
8883,2011,Gasolina,Usados,8053678249,Audi,272,49000,Coupé,Automática,,Importado
8884,2011,Diesel,Usados,8072715644,BMW,183,226000,Carrinha,Unknown,Série 5,
8885,2019,Gasolina,Usados,8070818638,Peugeot,72,18300,Pequeno citadino,Semi-automática,,Nacional
8886,2016,Eléctrico,Usados,8075386733,BMW,170,63000,Citadino,Unknown,Série i,
8887,2018,Gasolina,Usados,8072946588,Skoda,95,36954,Carrinha,Manual,,Nacional
8888,2018,Gasolina,Usados,8072946579,VW,75,33302,Citadino,Manual,,Nacional
8889,2019,Gasolina,Usados,8061767896,VW,75,1035,Pequeno citadino,Manual,,Nacional
